"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1985965122947629328","Wed Nov 05 12:23:27 +0000 2025","0","@B3doel___ HAHAHAHAHANJJJIIINGG dari demo kemarin DPR tidak pernah belajar eh lupa mereka kan emang kumpulan orang tidak berakal ","1986046702865051755","","B3doel___","in","","0","0","0","https://x.com/undefined/status/1986046702865051755","1144278111371980801",
"1985995503918813648","Wed Nov 05 12:22:32 +0000 2025","3","@ARSIPAJA Affan Kurniawan tewas dilindas Rantis Brimob sanksi cuma minta maaf dan patsus 20 hari. Muhammad Farhan Hamid dan Reno Syahputradewo terduga korban tewas terpanggang api di gedung ACC Kwitang. Zahroni Nafa Urbach Eko Patrio Uya Kuya Adies Kadir tidak dipecat dari DPR RI https://t.co/sdpRsjLoc1","1986046471117136238","https://pbs.twimg.com/media/G4_avKqakAAogEU.jpg","ARSIPAJA","in","","0","0","1","https://x.com/undefined/status/1986046471117136238","1763577643021266944",
"1986046377445744809","Wed Nov 05 12:22:09 +0000 2025","0","Suara DPR untuk buruh pimpinan dewan desak Michelin urungkan PHK massal. https://t.co/PRb68lgV0s","1986046377445744809","https://pbs.twimg.com/media/G4_apV8acAAQyHd.jpg","","in","","0","0","0","https://x.com/undefined/status/1986046377445744809","1968585166504476672",
"1986027658057306155","Wed Nov 05 12:20:40 +0000 2025","0","@PDI_Perjuangan Bu Anak ibu kan ketua DPR ya ? Itu DPR kalau memang gak mewakili rakyat mending diliburkan saja 1.440 hari ke depan. Ntar biar 2029 pilih ulang lagi Sepertinya next pemilu saya memilih golput saja @PDI_Perjuangan juga gak mewakili kebanyakan konstituen ","1986046003506741748","","PDI_Perjuangan","in","","0","1","0","https://x.com/undefined/status/1986046003506741748","1398218987180199940",
"1985889810448580703","Wed Nov 05 12:20:12 +0000 2025","0","@ARSIPAJA Sipp!! Kasih ke DPR duluu biarr langsungg koiddd","1986045883360887062","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1986045883360887062","1095215392321024001",
"1986045834186637379","Wed Nov 05 12:20:00 +0000 2025","5","Wakil Ketua DPR RI Cucun Ahmad Syamsurijal menanggapi MKD meminta Kesetjenan DPR RI memotong anggaran reses anggota DPR menjadi 22 titik. https://t.co/bcRaEkAXQk","1986045834186637379","","","in","","0","0","0","https://x.com/undefined/status/1986045834186637379","69183155",
"1986042627440164952","Wed Nov 05 12:19:48 +0000 2025","0","@KakekHalal Lalu nerusin kursi tahta ke DPR RI. Dinasti banteng","1986045785440690668","","KakekHalal","in","","0","0","0","https://x.com/undefined/status/1986045785440690668","1650581432",
"1986045773453414472","Wed Nov 05 12:19:45 +0000 2025","0","Hai @DPR_RI .. Jangan pernah ngaku wakil rakyat saat kalian gak bisa menjalankan amanah rakyat. Ingat setiap perbuatan kita semua akan dihisab di Yaumil Akhir ....","1986045773453414472","","","in","","0","0","0","https://x.com/undefined/status/1986045773453414472","1747951924417290240",
"1986043008362692822","Wed Nov 05 12:19:38 +0000 2025","5","Video-video yang beredar ternyata rekaman lama yang dipelintir jadi fitnah murahan. Uya justru jadi korban berita bohong yang bikin rumahnya dirusak massa. Uya kuya pantas dipulihkan nama baiknya dikembalikan hak-haknya sebagai anggota DPR dan bisa kembali berkontribusi buat","1986045741236965417","","Heraloebss","in","","0","1","4","https://x.com/undefined/status/1986045741236965417","1251824880967774208",
"1986026539671044398","Wed Nov 05 12:19:11 +0000 2025","0","@liputan6dotcom Dengan keputusan MKD tersebut DPR tidak menjadi lebih terhormat kok malah makin hilang kehormatannya!","1986045630352068799","","liputan6dotcom","in","","0","0","0","https://x.com/undefined/status/1986045630352068799","1848659256679313408",
"1986043008362692822","Wed Nov 05 12:18:59 +0000 2025","0","@Heraloebss Dan terjadi pula MKD bisa menolak pengunduran diri anggota DPR sehingga tidak bisa diganti oleh yg lqin.","1986045579777261663","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1986045579777261663","462965631",
"1986045504870854840","Wed Nov 05 12:18:41 +0000 2025","4","Uya Kuya tidak bersalah dan aktif kembali sebagai Anggota DPR aktif. Uya Kuya itu dari dulu artis sukses yah wajar uangnya banyak dan lagi video yang beredar itu video-video lama dia yang dikasih caption seakan-akan video baru. Makanya sudah sesuai keputusan MKD dan Uya Kuya https://t.co/7tDJEqksEH","1986045504870854840","https://pbs.twimg.com/ext_tw_video_thumb/1986045455894298624/pu/img/AG2qNsiEzlCJpxwc.jpg","","in","","0","1","2","https://x.com/undefined/status/1986045504870854840","1184695438365974528",
"1985990559203528812","Wed Nov 05 12:18:20 +0000 2025","0","@txtdrimedia Siap2 DPR angka kepercayaan menurun","1986045414123110735","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1986045414123110735","1242102822415396865",
"1986045102717092118","Wed Nov 05 12:17:06 +0000 2025","7","Rusaknya UU krn rusaknya DPR. Rusaknya Hukum krn rusaknya penegak Hukum. Rusaknya konstitusi krn rusaknya kepala negara. Rusaknya Eksekutif Legislatif &amp; Yudikatif krn rusaknya mental karakter Rakyat. Anda mau perbaiki bangsa ini dari mana @prabowo? Mulailah dari dirimu! https://t.co/g8S5w0DfNL","1986045102717092118","https://pbs.twimg.com/media/G4_ZfX1aMAAmsfm.jpg","","in","","1","2","5","https://x.com/undefined/status/1986045102717092118","213168371",
"1986045055144960126","Wed Nov 05 12:16:54 +0000 2025","2","MKD DPR udah mutusin: Uya Kuya nggak bersalah. Yang katanya pelanggar etik ternyata cuma korban hoaks yang keburu divonis publik. Lucunya di zaman serba cepat ini orang bisa kalah bukan karena salah tapi karena kalah viral. Ketika fakta kalah ngebut dari fitnah sidang etika https://t.co/TkQHO3hjeH","1986045055144960126","https://pbs.twimg.com/amplify_video_thumb/1986044983741407232/img/JhAfh9QFBBJSpYkj.jpg","","in","","1","0","0","https://x.com/undefined/status/1986045055144960126","799023207294504960",
"1985965122947629328","Wed Nov 05 12:15:16 +0000 2025","0","@sig4097 @B3doel___ MKD DPR memutuskan sanksi nonaktif sementara untuk Sahroni (6 bulan) Nafa Urbach (3 bulan) dan Eko Patrio (4 bulan) karena terbukti melanggar kode etik soal demo yang ricuh tapi tak sampai pemecatan. Uya Kuya dan Adies Kadir bahkan bebas sanksi berat. Alasannya pertimbangan","1986044644053098505","","sig4097","in","","0","0","0","https://x.com/undefined/status/1986044644053098505","1720665183188922368",
"1985873001519464485","Wed Nov 05 12:15:13 +0000 2025","0","@_riverheaven @BroAntony206 @prabowo @Gerindra @RahayuSaraswati @DPR_RI Penjahat tp sahabat dan guru penguasa","1986044629272440874","","_riverheaven","in","","0","0","0","https://x.com/undefined/status/1986044629272440874","1122098182714847233",
"1985965122947629328","Wed Nov 05 12:15:04 +0000 2025","0","@B3doel___ MKD pembela para bajingan anggota DPR","1986044594338042105","","B3doel___","in","","0","0","0","https://x.com/undefined/status/1986044594338042105","1872962331560570880",
"1986044521181008055","Wed Nov 05 12:14:47 +0000 2025","0","LAWAK AJG AJG WOYYYY ASTAGAAAAA @DPR_RI LU ITU LEMBAGA YG ISI NYA PELAWAK PENCURI TROUBEL MAKER SESUNGGUH NYA BUAT NEGRI INI AJG !!!!!!!!","1986044521181008055","","","in","","0","0","0","https://x.com/undefined/status/1986044521181008055","1169238012",
"1986044440507560393","Wed Nov 05 12:14:28 +0000 2025","0","DPR Dukung Rencana Prabowo Bangun Kereta Api Luar Jawa untuk Dongkrak Ekonomi https://t.co/NHX8iRSzDV","1986044440507560393","","","in","","0","0","0","https://x.com/undefined/status/1986044440507560393","1466815910518263808",
"1985969406296641658","Wed Nov 05 12:14:03 +0000 2025","0","@txtdrimedia Udh gw bilang semua itu cuma gimmick politik ketum2 parpol ketua DPR karena mereka tau kalau rakyat yg mereka wakili itu bodoh (maka hrs diwakili oleh mrk) dan cuma galak di medsos doank","1986044338523300186","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1986044338523300186","719200698",
"1986044309540589839","Wed Nov 05 12:13:56 +0000 2025","0","Ahmad Sahroni Uya Kuya hingga Nafa Urbach Hadiri Sidang Putusan MKD DPR RI #short https://t.co/AsrWN9Kirv","1986044309540589839","","","in","","0","0","0","https://x.com/undefined/status/1986044309540589839","1615669543233531904",
"1986006983959535720","Wed Nov 05 12:12:49 +0000 2025","0","@Catatan_ali7 @DPR_RI Dagelan politik dan rakyat Indonesia yang apes","1986044025733001230","","Catatan_ali7","in","","0","0","0","https://x.com/undefined/status/1986044025733001230","1643045776799723520",
"1986043932963471766","Wed Nov 05 12:12:27 +0000 2025","0","Nimbrung nya DPR soal WHOOSH JOKOWI CS... Kerugian negara Makin banyak... @keretaapikita","1986043932963471766","","","in","","0","0","0","https://x.com/undefined/status/1986043932963471766","1605195051084435457",
"1986039219920445617","Wed Nov 05 12:12:09 +0000 2025","0","@thinkboutcheol Ini kan baru rancangan untuk tahunn depan dan masalah anggaran pasti akan dikaji dan dibahas pemerintah dan DPR. yang jelas ini bentuk Kerja Nyata pemerintah. #LanjutkanMBG","1986043859793793262","","thinkboutcheol","in","","0","0","0","https://x.com/undefined/status/1986043859793793262","1717847149382438912",
"1986043606290039148","Wed Nov 05 12:11:09 +0000 2025","0","https://t.co/5oY6sr69c9 ATAS NAMA RAKYAT Perjuangan kalian di bulan Agustus terbayar dengan sangat telat @DPR_RI luar biasa WAKIL RAKYAT BENAR BENAR MEWAKILI RAKYAT mkd MAHKAMAH KEHORMATAN RAKYAT BENAR BENAR HASIL SIDANG YANG TERHORMAT ","1986043606290039148","","","in","","0","0","0","https://x.com/undefined/status/1986043606290039148","1398218987180199940",
